263.6997996043104, 313.82492788231696, 231.37883733411817, 430.43106679788053, 322.9272472257585, 417.0947439860441, 81.73385524156973, 40.501064423093865, 416.55013537847276, 367.8522422232816
423.2424064276133, 224.42746718428225, 343.32933406370273, 35.86439504675565, 352.626418456485, 97.7408160337634, 74.97507085974698, 390.2813700475661, 239.2228152222398, 303.3910162350351
161.20815310493884, 350.7534676456626, 245.2422599228047, 450.365887303291, 321.8990175670623, 319.57730170103633, 406.5403917468938, 57.18474633581283, 48.25555979408613, 423.9657602400818
89.4143395858824, 420.139313672844, 374.63493515742505, 52.90183470155435, 341.49304402209003, 227.03207913574332, 46.678030296306346, 125.73051720749262, 176.59982917956378, 292.9280350028879
34.956837784657914, 286.9167401824433, 357.6677189826267, 333.50404835890754, 263.514367694426, 31.513424189445914, 306.2899538132498, 185.47199929886239, 483.09800742380355, 411.29572437301385
298.7008177694382, 271.95033541686894, 321.74251214101764, 163.5427139135001, 8.62812972178867, 24.93350365908381, 76.07015709902137, 205.1739299178385, 34.18689695753546, 398.4848431750996
134.41539442155326, 257.667085467541, 327.68247848492155, 323.34972090668066, 66.85265118974543, 331.48707180967625, 23.24734525002642, 193.5112247743464, 240.70107909706934, 8.046919239814487
356.4356259238264, 191.11300087585624, 375.42521111515805, 246.856968669378, 87.39753602518036, 229.4771103676607, 9.102587997849131, 60.665606400808706, 300.38033238335106, 204.73767130195318
33.4279793754203, 344.1394856402932, 251.9713132313431, 335.2292931090645, 187.1685754683739, 308.8285365753182, 65.35942643002373, 139.63556661050075, 497.43429305092263, 299.65076801570353
396.7447026779194, 338.247892107954, 291.91891691748157, 125.55689834576367, 160.7396616402429, 225.0612261799393, 291.2292133007531, 104.59571186689004, 399.73235378051413, 133.84437654300362
